chromophore_smiles,solvent_original,canonical_chromophore_smiles,canonical_solvent_smiles,absorption_nm,emission_nm,lifetime_ns,quantum_yield,log_extinction,source_dataset
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1ccc(cc1)CCC)C=CC=2,DMSO,CCCc1ccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3)cc1,,558.0,573.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1[nH]cnc1)C=CC=2,DMSO,Cc1cc(/C=C/c2cnc[nH]2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,,557.0,578.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1c(OC)cc(OC)cc1OC)C=CC=2,DMSO,COc1cc(OC)c(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3)c(OC)c1,,578.0,608.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cccc(OC)c1OC)C=CC=2,DMSO,COc1cccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3)c1OC,,556.0,573.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\C=C(\c1ccccc1)/c1ccccc1)C=CC=2,DMSO,Cc1cc(/C=C/C=C(c2ccccc2)c2ccccc2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,,578.0,603.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1ccc(cc1)-c1ncccc1)C=CC=2,DMSO,Cc1cc(/C=C/c2ccc(-c3ccccn3)cc2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,,564.0,581.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1c3c4c(CCc4ccc3)cc1)C=CC=2,DMSO,Cc1cc(/C=C/c2ccc3c4c(cccc24)CC3)n2c1C=C1C=CC=[N+]1[B-]2(F)F,,575.0,614.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1ccc(OCc3ccccc3)cc1)C=CC=2,DMSO,Cc1cc(/C=C/c2ccc(OCc3ccccc3)cc2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,,564.0,586.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cc(OC)c(OC(=O)C)c(OC)c1)C=CC=2,DMSO,COc1cc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3)cc(OC)c1OC(C)=O,,574.0,618.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1c3cc(OC)ccc3[nH]c1)C=CC=2,DMSO,COc1ccc2[nH]cc(/C=C/c3cc(C)c4n3[B-](F)(F)[N+]3=CC=CC3=C4)c2c1,,587.0,639.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cc(OC)c(O)c(OC)c1)C=CC=2,DMSO,COc1cc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3)cc(OC)c1O,,575.0,628.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cccc(OC)c1O)C=CC=2,DMSO,COc1cccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3)c1O,,561.0,585.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cc(cc(C(C)(C)C)c1O)C(C)(C)C)C=CC=2,DMSO,Cc1cc(/C=C/c2cc(C(C)(C)C)cc(C(C)(C)C)c2O)n2c1C=C1C=CC=[N+]1[B-]2(F)F,,572.0,595.0,,,,chemfluor
Ic1cc(cc(OC)c1O)\C=C\c1n2c(C=C3[N+](=CC=C3)[B-]2(F)F)c(c1)C,DMSO,COc1cc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3)cc(I)c1O,,568.0,591.0,,,,chemfluor
Brc1sc(cc1)\C=C\c1n2c(C=C3[N+](=CC=C3)[B-]2(F)F)c(c1)C,DMSO,Cc1cc(/C=C/c2ccc(Br)s2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,,572.0,591.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1ccc(Oc3ccccc3)cc1)C=CC=2,DMSO,Cc1cc(/C=C/c2ccc(Oc3ccccc3)cc2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,,560.0,580.0,,,,chemfluor
Ic1cc(I)cc(\C=C\c2n3c(C=C4[N+](=CC=C4)[B-]3(F)F)c(c2)C)c1O,DMSO,Cc1cc(/C=C/c2cc(I)cc(I)c2O)n2c1C=C1C=CC=[N+]1[B-]2(F)F,,563.0,581.0,,,,chemfluor
Brc1cc(ccc1O)\C=C\c1n2c(C=C3[N+](=CC=C3)[B-]2(F)F)c(c1)C,DMSO,Cc1cc(/C=C/c2ccc(O)c(Br)c2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,,564.0,587.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cc(O)ccc1)C=CC=2,DMSO,Cc1cc(/C=C/c2cccc(O)c2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,,556.0,573.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1c(cc(cc1C)C)C)C=CC=2,DMSO,Cc1cc(C)c(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3)c(C)c1,,559.0,585.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1ccc(OC)cc1)C=CC=2,DMSO,COc1ccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3)cc1,,564.0,586.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1ccc(NC(=O)C)cc1)C=CC=2,DMSO,CC(=O)Nc1ccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3)cc1,,565.0,587.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cc(OC)c(OC(OC(C)(C)C)=O)cc1)C=CC=2,DMSO,COc1cc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3)ccc1OC(=O)OC(C)(C)C,,558.0,573.0,,,,chemfluor
Clc1cc(\C=C\c2n3c(C=C4[N+](=CC=C4)[B-]3(F)F)c(c2)C)c(O)cc1,DMSO,Cc1cc(/C=C/c2cc(Cl)ccc2O)n2c1C=C1C=CC=[N+]1[B-]2(F)F,,562.0,581.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cc(O)ccc1O)C=CC=2,DMSO,Cc1cc(/C=C/c2cc(O)ccc2O)n2c1C=C1C=CC=[N+]1[B-]2(F)F,,569.0,573.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cccc(O)c1O)C=CC=2,DMSO,Cc1cc(/C=C/c2cccc(O)c2O)n2c1C=C1C=CC=[N+]1[B-]2(F)F,,563.0,580.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cccc(OCC)c1O)C=CC=2,DMSO,CCOc1cccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3)c1O,,562.0,580.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1ccc(OC(OC(C)(C)C)=O)cc1)C=CC=2,DMSO,Cc1cc(/C=C/c2ccc(OC(=O)OC(C)(C)C)cc2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,,566.0,590.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1ccccc1OCC(O)=O)C=CC=2,DMSO,Cc1cc(/C=C/c2ccccc2OCC(=O)O)n2c1C=C1C=CC=[N+]1[B-]2(F)F,,561.0,580.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cc([N+](=O)[O-])c(O)cc1)C=CC=2,DMSO,Cc1cc(/C=C/c2ccc(O)c([N+](=O)[O-])c2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,,561.0,574.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cc(O)c(OC)cc1)C=CC=2,DMSO,COc1ccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3)cc1O,,568.0,592.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cc([N+](=O)[O-])ccc1O)C=CC=2,DMSO,Cc1cc(/C=C/c2cc([N+](=O)[O-])ccc2O)n2c1C=C1C=CC=[N+]1[B-]2(F)F,,560.0,573.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1[nH]cnc1C)C=CC=2,DMSO,Cc1cc(/C=C/c2[nH]cnc2C)n2c1C=C1C=CC=[N+]1[B-]2(F)F,,566.0,593.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1oc(cc1)C)C=CC=2,DMSO,Cc1ccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3)o1,,573.0,597.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cc3c(cc1)cccc3)C=CC=2,DMSO,Cc1cc(/C=C/c2ccc3ccccc3c2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,,564.0,582.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cc3OCOc3cc1)C=CC=2,DMSO,Cc1cc(/C=C/c2ccc3c(c2)OCO3)n2c1C=C1C=CC=[N+]1[B-]2(F)F,,566.0,592.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1ccc(OCCC)cc1)C=CC=2,DMSO,CCCOc1ccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3)cc1,,565.0,588.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1ccc(cc1)C=O)C=CC=2,DMSO,Cc1cc(/C=C/c2ccc(C=O)cc2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,,563.0,580.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1ccccc1C)C=CC=2,DMSO,Cc1ccccc1/C=C/c1cc(C)c2n1[B-](F)(F)[N+]1=CC=CC1=C2,,556.0,573.0,,,,chemfluor
Clc1cc(Cl)ccc1\C=C\c1n2c(C=C3[N+](=CC=C3)[B-]2(F)F)c(c1)C,DMSO,Cc1cc(/C=C/c2ccc(Cl)cc2Cl)n2c1C=C1C=CC=[N+]1[B-]2(F)F,,558.0,573.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\C=C\c1ccccc1)C=CC=2,DMSO,Cc1cc(/C=C/C=C/c2ccccc2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,,572.0,591.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1ccc(O)cc1)C=CC=2,DMSO,Cc1cc(/C=C/c2ccc(O)cc2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,,566.0,594.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1ccc(cc1)C(F)(F)F)C=CC=2,DMSO,Cc1cc(/C=C/c2ccc(C(F)(F)F)cc2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,,554.0,568.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1ccc(OCCCN(C)C)cc1)C=CC=2,DMSO,Cc1cc(/C=C/c2ccc(OCCCN(C)C)cc2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,,563.0,583.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cc(OCC)c(OC)cc1)C=CC=2,DMSO,CCOc1cc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3)ccc1OC,,568.0,598.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1c3c(cccc3)c(O)cc1)C=CC=2,DMSO,Cc1cc(/C=C/c2ccc(O)c3ccccc23)n2c1C=C1C=CC=[N+]1[B-]2(F)F,,586.0,661.0,,,,chemfluor
Clc1c(cccc1Cl)\C=C\c1n2c(C=C3[N+](=CC=C3)[B-]2(F)F)c(c1)C,DMSO,Cc1cc(/C=C/c2cccc(Cl)c2Cl)n2c1C=C1C=CC=[N+]1[B-]2(F)F,,555.0,572.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1ccc(cc1)C(C)(C)C)C=CC=2,DMSO,Cc1cc(/C=C/c2ccc(C(C)(C)C)cc2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,,558.0,573.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1ccc(Oc3ccc(OC)cc3)cc1)C=CC=2,DMSO,COc1ccc(Oc2ccc(/C=C/c3cc(C)c4n3[B-](F)(F)[N+]3=CC=CC3=C4)cc2)cc1,,562.0,582.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1ccc(cc1)-c1ccc(cc1)C(OC)=O)C=CC=2,DMSO,COC(=O)c1ccc(-c2ccc(/C=C/c3cc(C)c4n3[B-](F)(F)[N+]3=CC=CC3=C4)cc2)cc1,,564.0,582.0,,,,chemfluor
Brc1cc(sc1)\C=C\c1n2c(C=C3[N+](=CC=C3)[B-]2(F)F)c(c1)C,DMSO,Cc1cc(/C=C/c2cc(Br)cs2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,,567.0,583.0,,,,chemfluor
Clc1cc(ccc1Cl)\C=C\c1n2c(C=C3[N+](=CC=C3)[B-]2(F)F)c(c1)C,DMSO,Cc1cc(/C=C/c2ccc(Cl)c(Cl)c2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,,557.0,571.0,,,,chemfluor
Brc1cc2c([nH]cc2\C=C\c2n3c(C=C4[N+](=CC=C4)[B-]3(F)F)c(c2)C)cc1,DMSO,Cc1cc(/C=C/c2c[nH]c3ccc(Br)cc23)n2c1C=C1C=CC=[N+]1[B-]2(F)F,,580.0,621.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cc(OC)ccc1)C=CC=2,DMSO,COc1cccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3)c1,,555.0,570.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1ccc(cc1)B(O)O)C=CC=2,DMSO,Cc1cc(/C=C/c2ccc(B(O)O)cc2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,,558.0,573.0,,,,chemfluor
s1c(ccc1\C=C\c1n2c(C=C3[N+](=CC=C3)[B-]2(F)F)c(c1)C)C=O,DMSO,Cc1cc(/C=C/c2ccc(C=O)s2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,,580.0,598.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1ccccc1O)C=CC=2,DMSO,Cc1cc(/C=C/c2ccccc2O)n2c1C=C1C=CC=[N+]1[B-]2(F)F,,562.0,580.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1ccccc1C(O)=O)C=CC=2,DMSO,Cc1cc(/C=C/c2ccccc2C(=O)O)n2c1C=C1C=CC=[N+]1[B-]2(F)F,,554.0,569.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1ccc(OC)cc1O)C=CC=2,DMSO,COc1ccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3)c(O)c1,,573.0,607.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1ccc(O)c(O)c1O)C=CC=2,DMSO,Cc1cc(/C=C/c2ccc(O)c(O)c2O)n2c1C=C1C=CC=[N+]1[B-]2(F)F,,584.0,628.0,,,,chemfluor
Clc1cc(ccc1OC)-c1oc(cc1)\C=C\c1n2c(C=C3[N+](=CC=C3)[B-]2(F)F)c(c1)C,DMSO,COc1ccc(-c2ccc(/C=C/c3cc(C)c4n3[B-](F)(F)[N+]3=CC=CC3=C4)o2)cc1Cl,,600.0,664.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1ccccc1OC)C=CC=2,DMSO,COc1ccccc1/C=C/c1cc(C)c2n1[B-](F)(F)[N+]1=CC=CC1=C2,,561.0,579.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1ccc(cc1)-c1cncnc1)C=CC=2,DMSO,Cc1cc(/C=C/c2ccc(-c3cncnc3)cc2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,,562.0,579.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cc(O)cc(O)c1)C=CC=2,DMSO,Cc1cc(/C=C/c2cc(O)cc(O)c2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,,557.0,572.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1ccccc1OCC=C)C=CC=2,DMSO,C=CCOc1ccccc1/C=C/c1cc(C)c2n1[B-](F)(F)[N+]1=CC=CC1=C2,,560.0,579.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1[nH]c(cc1C)C)C=CC=2,DMSO,Cc1cc(C)c(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3)[nH]1,,612.0,670.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1ccc(OC)cc1OC)C=CC=2,DMSO,COc1ccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3)c(OC)c1,,571.0,604.0,,,,chemfluor
Clc1ccccc1\C=C\c1n2c(C=C3[N+](=CC=C3)[B-]2(F)F)c(c1)C,DMSO,Cc1cc(/C=C/c2ccccc2Cl)n2c1C=C1C=CC=[N+]1[B-]2(F)F,,555.0,570.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1ccc(cc1)C)C=CC=2,DMSO,Cc1ccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3)cc1,,557.0,572.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cc(OC)cc(OC)c1)C=CC=2,DMSO,COc1cc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3)cc(OC)c1,,556.0,571.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1ccccc1OCc1ccccc1)C=CC=2,DMSO,Cc1cc(/C=C/c2ccccc2OCc2ccccc2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,,561.0,578.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1ccc(cc1)C(OC)=O)C=CC=2,DMSO,COC(=O)c1ccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3)cc1,,558.0,575.0,,,,chemfluor
Clc1c(\C=C\c2n3c(C=C4[N+](=CC=C4)[B-]3(F)F)c(c2)C)c(Cl)cc(OC)c1O,DMSO,COc1cc(Cl)c(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3)c(Cl)c1O,,556.0,583.0,,,,chemfluor
P(c1ccccc1\C=C\c1n2c(C=C3[N+](=CC=C3)[B-]2(F)F)c(c1)C)(c1ccccc1)c1ccccc1,DMSO,Cc1cc(/C=C/c2ccccc2P(c2ccccc2)c2ccccc2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,,558.0,573.0,,,,chemfluor
Brc1cc(\C=C\c2n3c(C=C4[N+](=CC=C4)[B-]3(F)F)c(c2)C)c(OC)c(OC)c1,DMSO,COc1cc(Br)cc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3)c1OC,,557.0,573.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1c3OCOc3ccc1)C=CC=2,DMSO,Cc1cc(/C=C/c2cccc3c2OCO3)n2c1C=C1C=CC=[N+]1[B-]2(F)F,,559.0,574.0,,,,chemfluor
s1c(ccc1\C=C\c1n2c(C=C3[N+](=CC=C3)[B-]2(F)F)c(c1)C)C,DMSO,Cc1ccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3)s1,,574.0,597.0,,,,chemfluor
Ic1ccc(cc1)\C=C\c1n2c(C=C3[N+](=CC=C3)[B-]2(F)F)c(c1)C,DMSO,Cc1cc(/C=C/c2ccc(I)cc2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,,560.0,574.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1oc(cc1)CO)C=CC=2,DMSO,Cc1cc(/C=C/c2ccc(CO)o2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,,569.0,588.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cc(F)ccc1OC)C=CC=2,DMSO,COc1ccc(F)cc1/C=C/c1cc(C)c2n1[B-](F)(F)[N+]1=CC=CC1=C2,,561.0,579.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1ccccc1OC(F)F)C=CC=2,DMSO,Cc1cc(/C=C/c2ccccc2OC(F)F)n2c1C=C1C=CC=[N+]1[B-]2(F)F,,554.0,570.0,,,,chemfluor
Brc1cc(Br)cc(\C=C\c2n3c(C=C4[N+](=CC=C4)[B-]3(F)F)c(c2)C)c1OC,DMSO,COc1c(Br)cc(Br)cc1/C=C/c1cc(C)c2n1[B-](F)(F)[N+]1=CC=CC1=C2,,558.0,573.0,,,,chemfluor
Ic1cc(cc(OC)c1OC)\C=C\c1n2c(C=C3[N+](=CC=C3)[B-]2(F)F)c(c1)C,DMSO,COc1cc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3)cc(I)c1OC,,561.0,579.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1c(cccc1C)C)C=CC=2,DMSO,Cc1cccc(C)c1/C=C/c1cc(C)c2n1[B-](F)(F)[N+]1=CC=CC1=C2,,544.0,570.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cc(cc(F)c1)C(F)(F)F)C=CC=2,DMSO,Cc1cc(/C=C/c2cc(F)cc(C(F)(F)F)c2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,,553.0,569.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cc(OC)ccc1F)C=CC=2,DMSO,COc1ccc(F)c(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3)c1,,555.0,571.0,,,,chemfluor
Brc1cc(\C=C\c2n3c(C=C4[N+](=CC=C4)[B-]3(F)F)c(c2)C)c(OC)cc1OC,DMSO,COc1cc(OC)c(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3)cc1Br,,571.0,602.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1ccc(cc1)-c1cc(ccc1)C(O)=O)C=CC=2,DMSO,Cc1cc(/C=C/c2ccc(-c3cccc(C(=O)O)c3)cc2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,,565.0,581.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cc(F)c(cc1)C)C=CC=2,DMSO,Cc1ccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3)cc1F,,556.0,571.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cc([N+](=O)[O-])ccc1OC)C=CC=2,DMSO,COc1ccc([N+](=O)[O-])cc1/C=C/c1cc(C)c2n1[B-](F)(F)[N+]1=CC=CC1=C2,,559.0,577.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1ccccc1CC)C=CC=2,DMSO,CCc1ccccc1/C=C/c1cc(C)c2n1[B-](F)(F)[N+]1=CC=CC1=C2,,554.0,571.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cc([N+](=O)[O-])c(cc1)CC)C=CC=2,DMSO,CCc1ccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3)cc1[N+](=O)[O-],,556.0,571.0,,,,chemfluor
Clc1cc(cc(\C=C\c2n3c(C=C4[N+](=CC=C4)[B-]3(F)F)c(c2)C)c1F)C(F)(F)F,DMSO,Cc1cc(/C=C/c2cc(C(F)(F)F)cc(Cl)c2F)n2c1C=C1C=CC=[N+]1[B-]2(F)F,,557.0,578.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1c(OC)cccc1F)C=CC=2,DMSO,COc1cccc(F)c1/C=C/c1cc(C)c2n1[B-](F)(F)[N+]1=CC=CC1=C2,,558.0,575.0,,,,chemfluor
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cc([N+](=O)[O-])c(cc1)C)C=CC=2,DMSO,Cc1ccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3)cc1[N+](=O)[O-],,555.0,570.0,,,,chemfluor
Brc1cccc(\C=C\c2n3c(C=C4[N+](=CC=C4)[B-]3(F)F)c(c2)C)c1O,DMSO,Cc1cc(/C=C/c2cccc(Br)c2O)n2c1C=C1C=CC=[N+]1[B-]2(F)F,,560.0,581.0,,,,chemfluor
Brc1ccc(F)cc1\C=C\c1n2c(C=C3[N+](=CC=C3)[B-]2(F)F)c(c1)C,DMSO,Cc1cc(/C=C/c2cc(F)ccc2Br)n2c1C=C1C=CC=[N+]1[B-]2(F)F,,553.0,571.0,,,,chemfluor
Brc1cc(cc(OC)c1OC)\C=C\c1n2c(C=C3[N+](=CC=C3)[B-]2(F)F)c(c1)C,DMSO,COc1cc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3)cc(Br)c1OC,,560.0,578.0,,,,chemfluor
Brc1cc(ccc1OC)\C=C\c1n2c(C=C3[N+](=CC=C3)[B-]2(F)F)c(c1)C,DMSO,COc1ccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3)cc1Br,,562.0,582.0,,,,chemfluor
